"value_id","attribute_id","store_id","row_id","value"
"91226","157","0","9873","109"
"91234","157","0","9874","109"
"91241","157","0","9875","109"
"91249","157","0","9876","109"
"91257","157","0","9877","109"
"91264","157","0","9878","109"
"91272","157","0","9879","109"
"91280","157","0","9880","109"
"91288","157","0","9881","109"
"91296","157","0","9882","109"
"91304","157","0","9883","110"
"91310","157","0","9884","110"
"91316","157","0","9885","110"
"91322","157","0","9886","110"
"91328","157","0","9887","110"
"91333","157","0","9888","110"
"91339","157","0","9889","110"
"91345","157","0","9890","110"
"91351","157","0","9891","110"
"91357","157","0","9892","110"
"91363","157","0","9893","110"
"91369","157","0","9894","110"
"91375","157","0","9895","110"
"91380","157","0","9896","110"
"91386","157","0","9897","110"
"91392","157","0","9898","110"
"91398","157","0","9899","110"
"91404","157","0","9900","110"
"91410","157","0","9901","110"
"91416","157","0","9902","110"
"91422","157","0","9903","110"
"91427","157","0","9904","110"
"91433","157","0","9905","110"
"91439","157","0","9906","110"
"91445","157","0","9907","110"
"91450","157","0","9908","110"
"91456","157","0","9909","110"
"91462","157","0","9910","110"
"91468","157","0","9911","110"
"91473","157","0","9912","110"
"91479","157","0","9913","110"
"91485","157","0","9914","110"
"91491","157","0","9915","110"
"91497","157","0","9916","110"
"91503","157","0","9917","110"
"91508","157","0","9918","110"
"91514","157","0","9919","110"
"91520","157","0","9920","110"
"91526","157","0","9921","110"
"91531","157","0","9922","110"
"91537","157","0","9923","110"
"91543","157","0","9924","110"
"91549","157","0","9925","110"
"91555","157","0","9926","110"
"91561","157","0","9927","110"
"91566","157","0","9928","110"
"91572","157","0","9929","110"
"91578","157","0","9930","110"
"91584","157","0","9931","110"
"91590","157","0","9932","110"
"91596","157","0","9933","110"
"91601","157","0","9934","110"
"91607","157","0","9935","110"
"91613","157","0","9936","110"
"91619","157","0","9937","110"
"91625","157","0","9938","110"
"91630","157","0","9939","110"
"91636","157","0","9940","110"
"91642","157","0","9941","110"
"91648","157","0","9942","110"
"91653","157","0","9943","110"
"91659","157","0","9944","110"
"91665","157","0","9945","110"
"91671","157","0","9946","110"
"91676","157","0","9947","110"
"91682","157","0","9948","110"
"91688","157","0","9949","110"
"91694","157","0","9950","110"
"91699","157","0","9951","110"
"91705","157","0","9952","110"
"91711","157","0","9953","110"
"91717","157","0","9954","110"
"91723","157","0","9955","110"
"91729","157","0","9956","110"
"91734","157","0","9957","110"
"91740","157","0","9958","110"
"91746","157","0","9959","110"
"91752","157","0","9960","110"
"91758","157","0","9961","110"
"91764","157","0","9962","110"
"91769","157","0","9963","110"
"91775","157","0","9964","110"
"91781","157","0","9965","110"
"91787","157","0","9966","110"
"91793","157","0","9967","110"
"91799","157","0","9968","110"
"91804","157","0","9969","110"
"91810","157","0","9970","110"
"91816","157","0","9971","110"
"91822","157","0","9972","110"
"91828","157","0","9973","110"
"91834","157","0","9974","110"
"91840","157","0","9975","110"
"91846","157","0","9976","110"
"91852","157","0","9977","110"
"91858","157","0","9978","110"
"91863","157","0","9979","110"
"91869","157","0","9980","110"
"91875","157","0","9981","110"
"91881","157","0","9982","110"
"91887","157","0","9983","110"
"91893","157","0","9984","110"
"91899","157","0","9985","110"
"91904","157","0","9986","111"
"91910","157","0","9987","111"
"91916","157","0","9988","111"
"91922","157","0","9989","111"
"91927","157","0","9990","34"
"91933","157","0","9991","34"
"91939","157","0","9992","34"
"91945","157","0","9993","34"
"91951","157","0","9994","34"
"91957","157","0","9995","34"
"91963","157","0","9996","34"
"91969","157","0","9997","34"
"91975","157","0","9998","34"
"91980","157","0","9999","112"
"91986","157","0","10000","112"
"91992","157","0","10001","112"
"91998","157","0","10002","112"
"92004","157","0","10003","112"
"92010","157","0","10004","112"
"92016","157","0","10005","112"
"92022","157","0","10006","112"
"92027","157","0","10007","112"
"92033","157","0","10008","112"
"92039","157","0","10009","112"
"92045","157","0","10010","112"
"92051","157","0","10011","112"
"92057","157","0","10012","112"
"92063","157","0","10013","112"
"92069","157","0","10014","112"
"92074","157","0","10015","112"
"92080","157","0","10016","112"
"92086","157","0","10017","112"
"92092","157","0","10018","112"
"92098","157","0","10019","112"
"92104","157","0","10020","112"
"92110","157","0","10021","112"
"92115","157","0","10022","112"
"92121","157","0","10023","112"
"92127","157","0","10024","112"
"92133","157","0","10025","112"
"92139","157","0","10026","112"
"92145","157","0","10027","112"
"92162","157","0","10030","112"
"92168","157","0","10031","112"
"92174","157","0","10032","112"
"92180","157","0","10033","112"
"92186","157","0","10034","112"
"92192","157","0","10035","112"
"92198","157","0","10036","112"
"92204","157","0","10037","112"
"92210","157","0","10038","112"
"92215","157","0","10039","112"
"92221","157","0","10040","112"
"92227","157","0","10041","112"
"92233","157","0","10042","112"
"92239","157","0","10043","112"
"92245","157","0","10044","112"
"92251","157","0","10045","112"
"92256","157","0","10046","112"
"92262","157","0","10047","112"
"92268","157","0","10048","112"
"92274","157","0","10049","112"
"92280","157","0","10050","112"
"92286","157","0","10051","112"
"92292","157","0","10052","112"
"92298","157","0","10053","112"
"92304","157","0","10054","112"
"92310","157","0","10055","112"
"92315","157","0","10056","112"
"92321","157","0","10057","112"
"92327","157","0","10058","112"
"92333","157","0","10059","112"
"92339","157","0","10060","112"
"92345","157","0","10061","112"
"92351","157","0","10062","112"
"92357","157","0","10063","112"
"92362","157","0","10064","112"
"92368","157","0","10065","112"
"92374","157","0","10066","112"
"92380","157","0","10067","112"
"92386","157","0","10068","112"
"92391","157","0","10069","112"
"92397","157","0","10070","112"
"92403","157","0","10071","112"
"92409","157","0","10072","112"
"92415","157","0","10073","112"
"92421","157","0","10074","112"
"92426","157","0","10075","112"
"92432","157","0","10076","112"
"92438","157","0","10077","112"
"92444","157","0","10078","112"
"92450","157","0","10079","112"
"92456","157","0","10080","112"
"92461","157","0","10081","112"
"92467","157","0","10082","112"
"92473","157","0","10083","112"
"92479","157","0","10084","112"
"92485","157","0","10085","112"
"92491","157","0","10086","112"
"92496","157","0","10087","112"
"92502","157","0","10088","112"
"92508","157","0","10089","112"
"92514","157","0","10090","112"
"92520","157","0","10091","112"
"92526","157","0","10092","112"
"92531","157","0","10093","112"
"92537","157","0","10094","112"
"92543","157","0","10095","112"
"92549","157","0","10096","112"
"92555","157","0","10097","112"
"92561","157","0","10098","112"
"92566","157","0","10099","112"
"92572","157","0","10100","112"
"92578","157","0","10101","112"
"92584","157","0","10102","112"
"92590","157","0","10103","112"
"92595","157","0","10104","112"
"92601","157","0","10105","112"
"92607","157","0","10106","112"
"92612","157","0","10107","112"
"92618","157","0","10108","112"
"92624","157","0","10109","112"
"92630","157","0","10110","112"
"92636","157","0","10111","112"
"92642","157","0","10112","112"
"92647","157","0","10113","112"
"92653","157","0","10114","112"
"92659","157","0","10115","112"
"92665","157","0","10116","112"
"92670","157","0","10117","112"
"92676","157","0","10118","112"
"92682","157","0","10119","112"
"92687","157","0","10120","112"
"92693","157","0","10121","112"
"92699","157","0","10122","112"
"92705","157","0","10123","112"
"92710","157","0","10124","113"
"92716","157","0","10125","113"
"92722","157","0","10126","113"
"92728","157","0","10127","113"
"92734","157","0","10128","113"
"92740","157","0","10129","113"
"92745","157","0","10130","113"
"92751","157","0","10131","113"
"92757","157","0","10132","113"
"92763","157","0","10133","113"
"92769","157","0","10134","113"
"92775","157","0","10135","113"
"92781","157","0","10136","113"
"92786","157","0","10137","113"
"92792","157","0","10138","113"
"92798","157","0","10139","113"
"92804","157","0","10140","113"
"92810","157","0","10141","113"
"92816","157","0","10142","113"
"92821","157","0","10143","113"
"92827","157","0","10144","113"
"92833","157","0","10145","113"
"92839","157","0","10146","113"
"92845","157","0","10147","113"
"92850","157","0","10148","113"
"92856","157","0","10149","113"
"92862","157","0","10150","113"
"92868","157","0","10151","113"
"92874","157","0","10152","113"
"92880","157","0","10153","113"
"92885","157","0","10154","113"
"92891","157","0","10155","113"
"92897","157","0","10156","113"
"92903","157","0","10157","113"
"92909","157","0","10158","113"
"92915","157","0","10159","113"
"92920","157","0","10160","113"
"92926","157","0","10161","113"
"92932","157","0","10162","113"
"92938","157","0","10163","113"
"92944","157","0","10164","113"
"92950","157","0","10165","113"
"92955","157","0","10166","113"
"92961","157","0","10167","113"
"92967","157","0","10168","113"
"92972","157","0","10169","113"
"92978","157","0","10170","113"
"92984","157","0","10171","113"
"92990","157","0","10172","113"
"92996","157","0","10173","113"
"93002","157","0","10174","113"
"93007","157","0","10175","113"
"93013","157","0","10176","113"
"93019","157","0","10177","113"
"93025","157","0","10178","113"
"93031","157","0","10179","113"
"93037","157","0","10180","113"
"93042","157","0","10181","113"
"93048","157","0","10182","113"
"93054","157","0","10183","113"
"93060","157","0","10184","113"
"93066","157","0","10185","113"
"93072","157","0","10186","113"
"93077","157","0","10187","113"
"93083","157","0","10188","113"
"93089","157","0","10189","113"
"93094","157","0","10190","113"
"93100","157","0","10191","113"
"93106","157","0","10192","113"
"93112","157","0","10193","113"
"93117","157","0","10194","113"
"93123","157","0","10195","113"
"93129","157","0","10196","113"
"93135","157","0","10197","113"
"93141","157","0","10198","113"
"93146","157","0","10199","113"
"93152","157","0","10200","113"
"93158","157","0","10201","113"
"93164","157","0","10202","113"
"93170","157","0","10203","113"
"93175","157","0","10204","113"
"93181","157","0","10205","113"
"93187","157","0","10206","113"
"93193","157","0","10207","113"
"93199","157","0","10208","113"
"93204","157","0","10209","113"
"93210","157","0","10210","113"
"93216","157","0","10211","113"
"93222","157","0","10212","113"
"93227","157","0","10213","113"
"93233","157","0","10214","113"
"93239","157","0","10215","113"
"93245","157","0","10216","113"
"93251","157","0","10217","113"
"93256","157","0","10218","113"
"93262","157","0","10219","113"
"93268","157","0","10220","113"
"93274","157","0","10221","113"
"93280","157","0","10222","113"
"93286","157","0","10223","113"
"93291","157","0","10224","113"
"93297","157","0","10225","113"
"93303","157","0","10226","113"
"93309","157","0","10227","113"
"93315","157","0","10228","113"
"93321","157","0","10229","113"
"93326","157","0","10230","113"
"93332","157","0","10231","113"
"93338","157","0","10232","113"
"93344","157","0","10233","113"
"93349","157","0","10234","114"
"93355","157","0","10235","114"
"93361","157","0","10236","114"
"93366","157","0","10237","114"
"93372","157","0","10238","114"
"93378","157","0","10239","114"
"93384","157","0","10240","114"
"93390","157","0","10241","114"
"93396","157","0","10242","114"
"93402","157","0","10243","114"
"93407","157","0","10244","114"
"93413","157","0","10245","114"
"93419","157","0","10246","114"
"93425","157","0","10247","114"
"93431","157","0","10248","114"
"93437","157","0","10249","114"
"93443","157","0","10250","114"
"93448","157","0","10251","114"
"93454","157","0","10252","114"
"93460","157","0","10253","114"
"93466","157","0","10254","114"
"93472","157","0","10255","114"
"93477","157","0","10256","114"
"93483","157","0","10257","114"
"93489","157","0","10258","114"
"93495","157","0","10259","114"
"93501","157","0","10260","114"
"93507","157","0","10261","114"
"93512","157","0","10262","114"
"93518","157","0","10263","114"
"93524","157","0","10264","114"
"93529","157","0","10265","114"
"93535","157","0","10266","114"
"93541","157","0","10267","114"
"93547","157","0","10268","114"
"93553","157","0","10269","114"
"93559","157","0","10270","114"
"93564","157","0","10271","114"
"93570","157","0","10272","114"
"93576","157","0","10273","114"
"93582","157","0","10274","114"
"93599","157","0","10277","114"
"93604","157","0","10278","114"
"93610","157","0","10279","114"
"93616","157","0","10280","114"
"93624","157","0","10281","29"
"93635","157","0","10282","29"
"93646","157","0","10283","29"
"93657","157","0","10284","29"
"93668","157","0","10285","29"
"93679","157","0","10286","29"
"93690","157","0","10287","29"
"93701","157","0","10288","128"
"93712","157","0","10289","128"
"93723","157","0","10290","128"
"93734","157","0","10291","128"
"93745","157","0","10292","128"
"93754","157","0","10293","128"
"93764","157","0","10294","128"
"93775","157","0","10295","30"
"93786","157","0","10296","30"
"93797","157","0","10297","30"
"93808","157","0","10298","30"
"93819","157","0","10299","30"
"93830","157","0","10300","30"
"93841","157","0","10301","30"
"93851","157","0","10302","30"
"93863","157","0","10303","30"
"93874","157","0","10304","30"
"93885","157","0","10305","30"
"93896","157","0","10306","30"
"93907","157","0","10307","30"
"93918","157","0","10308","30"
"93929","157","0","10309","30"
"93940","157","0","10310","30"
"93951","157","0","10311","30"
"93962","157","0","10312","30"
"93973","157","0","10313","31"
"93984","157","0","10314","31"
"93995","157","0","10315","31"
"94006","157","0","10316","31"
"94017","157","0","10317","31"
"94028","157","0","10318","31"
"94039","157","0","10319","31"
"94050","157","0","10320","31"
"94061","157","0","10321","31"
"94072","157","0","10322","31"
"94081","157","0","10323","31"
"94089","157","0","10324","31"
"94100","157","0","10325","31"
"94111","157","0","10326","31"
"94122","157","0","10327","31"
"94133","157","0","10328","31"
"94154","157","0","10330","31"
"94165","157","0","10331","31"
"94188","157","0","10333","31"
"94199","157","0","10334","31"
"94210","157","0","10335","31"
"94231","157","0","10337","31"
"94271","157","0","10342","53"
"94281","157","0","10343","53"
"94291","157","0","10344","53"
"94301","157","0","10345","53"
"94313","157","0","10346","53"
"94323","157","0","10347","53"
"94333","157","0","10348","53"
"94343","157","0","10349","53"
"94353","157","0","10350","53"
"94363","157","0","10351","53"
"94373","157","0","10352","53"
"94383","157","0","10353","53"
"94393","157","0","10354","53"
"94403","157","0","10355","53"
"94413","157","0","10356","53"
"94423","157","0","10357","53"
"94433","157","0","10358","53"
"94443","157","0","10359","53"
"94453","157","0","10360","53"
"94463","157","0","10361","53"
"94473","157","0","10362","53"
"94483","157","0","10363","53"
"94493","157","0","10364","53"
"94503","157","0","10365","53"
"94515","157","0","10366","53"
"94525","157","0","10367","53"
"94535","157","0","10368","53"
"94545","157","0","10369","53"
"94555","157","0","10370","53"
"94565","157","0","10371","53"
"94575","157","0","10372","53"
"94585","157","0","10373","53"
"94595","157","0","10374","53"
"94605","157","0","10375","53"
"94615","157","0","10376","53"
"94625","157","0","10377","53"
"94636","157","0","10378","53"
"94647","157","0","10379","53"
"94658","157","0","10380","53"
"94669","157","0","10381","53"
"94680","157","0","10382","53"
"94691","157","0","10383","53"
"94702","157","0","10384","53"
"94713","157","0","10385","53"
"94724","157","0","10386","53"
"94735","157","0","10387","53"
"94746","157","0","10388","53"
"94757","157","0","10389","126"
"94765","157","0","10390","53"
"94776","157","0","10391","53"
"94786","157","0","10392","53"
"94796","157","0","10393","53"
"94806","157","0","10394","53"
"94816","157","0","10395","53"
"94825","157","0","10396","53"
"94834","157","0","10397","53"
"94843","157","0","10398","53"
"94853","157","0","10399","53"
"94863","157","0","10400","53"
"94873","157","0","10401","53"
"94883","157","0","10402","53"
"94893","157","0","10403","53"
"94903","157","0","10404","126"
"94912","157","0","10405","126"
"94921","157","0","10406","126"
"94938","157","0","10408","126"
"94947","157","0","10409","126"
"94956","157","0","10410","126"
"94965","157","0","10411","126"
"94974","157","0","10412","53"
"94984","157","0","10413","53"
"94994","157","0","10414","53"
"95004","157","0","10415","53"
"95014","157","0","10416","53"
"95024","157","0","10417","53"
"95034","157","0","10418","53"
"95045","157","0","10419","53"
"95056","157","0","10420","53"
"95067","157","0","10421","53"
"95078","157","0","10422","53"
"95088","157","0","10423","53"
"95098","157","0","10424","53"
"95108","157","0","10425","53"
"95118","157","0","10426","53"
"95128","157","0","10427","53"
"95138","157","0","10428","53"
"95149","157","0","10429","53"
"95160","157","0","10430","53"
"95171","157","0","10431","53"
"95182","157","0","10432","53"
"95193","157","0","10433","53"
"95204","157","0","10434","53"
"95215","157","0","10435","53"
"95226","157","0","10436","53"
"95237","157","0","10437","53"
"95247","157","0","10438","53"
"95257","157","0","10439","53"
"95267","157","0","10440","53"
"95277","157","0","10441","53"
"95287","157","0","10442","53"
"95297","157","0","10443","53"
"95307","157","0","10444","53"
"95317","157","0","10445","53"
"95327","157","0","10446","53"
"95337","157","0","10447","53"
"95347","157","0","10448","53"
"95357","157","0","10449","53"
"95367","157","0","10450","53"
"95377","157","0","10451","53"
"95387","157","0","10452","53"
"95397","157","0","10453","53"
"95407","157","0","10454","53"
"95417","157","0","10455","53"
"95427","157","0","10456","53"
"95437","157","0","10457","53"
"95447","157","0","10458","53"
"95457","157","0","10459","53"
"95467","157","0","10460","53"
"95844","157","0","10506","107"
"95850","157","0","10507","107"
"95856","157","0","10508","107"
"95862","157","0","10509","107"
"95867","157","0","10510","107"
"95873","157","0","10511","107"
"95879","157","0","10512","107"
"95885","157","0","10513","107"
"95891","157","0","10514","107"
"95896","157","0","10515","107"
"95902","157","0","10516","107"
"95908","157","0","10517","107"
"95914","157","0","10518","107"
"95920","157","0","10519","107"
"95926","157","0","10520","107"
"95931","157","0","10521","85"
"95937","157","0","10522","85"
"95943","157","0","10523","85"
"95949","157","0","10524","85"
"95955","157","0","10525","85"
"95961","157","0","10526","85"
"95966","157","0","10527","85"
"95972","157","0","10528","85"
"95978","157","0","10529","85"
"95984","157","0","10530","85"
"95990","157","0","10531","85"
"95996","157","0","10532","85"
"96001","157","0","10533","85"
"96007","157","0","10534","85"
"96013","157","0","10535","85"
"96019","157","0","10536","85"
"96024","157","0","10537","85"
"96030","157","0","10538","85"
"96036","157","0","10539","85"
"96042","157","0","10540","85"
"96048","157","0","10541","85"
"96053","157","0","10542","85"
"96059","157","0","10543","85"
"96065","157","0","10544","85"
"96071","157","0","10545","85"
"96077","157","0","10546","85"
"96083","157","0","10547","85"
"96089","157","0","10548","85"
"96094","157","0","10549","85"
"96100","157","0","10550","85"
"96106","157","0","10551","85"
"96112","157","0","10552","85"
"96118","157","0","10553","85"
"96123","157","0","10554","63"
"96129","157","0","10555","63"
"96135","157","0","10556","63"
"96141","157","0","10557","63"
"96147","157","0","10558","63"
"96153","157","0","10559","63"
"96158","157","0","10560","63"
"96164","157","0","10561","63"
"96170","157","0","10562","63"
"96176","157","0","10563","63"
"96182","157","0","10564","63"
"96188","157","0","10565","63"
"96193","157","0","10566","110"
"96199","157","0","10567","110"
"96205","157","0","10568","110"
"96211","157","0","10569","110"
"96217","157","0","10570","110"
"96222","157","0","10571","110"
"96228","157","0","10572","110"
"96234","157","0","10573","110"
"96240","157","0","10574","110"
"96246","157","0","10575","110"
"96252","157","0","10576","134"
"96418","157","0","10603","134"
"96424","157","0","10604","134"
"96430","157","0","10605","134"
"96436","157","0","10606","134"
"96442","157","0","10607","134"
"96449","157","0","10608","39"
"96455","157","0","10609","32"
"96461","157","0","10610","32"
"96467","157","0","10611","32"
"96473","157","0","10612","32"
"96479","157","0","10613","32"
"96485","157","0","10614","32"
"96491","157","0","10615","32"
"96497","157","0","10616","32"
"96503","157","0","10617","32"
"96509","157","0","10618","32"
"96515","157","0","10619","32"
"96521","157","0","10620","32"
"96527","157","0","10621","32"
"96533","157","0","10622","32"
"96540","157","0","10623","32"
"96547","157","0","10624","32"
"96554","157","0","10625","32"
"96561","157","0","10626","32"
"96568","157","0","10627","32"
"96575","157","0","10628","32"
"96582","157","0","10629","32"
"96588","157","0","10630","32"
"96595","157","0","10631","32"
"96602","157","0","10632","32"
"96609","157","0","10633","32"
"96616","157","0","10634","32"
"96623","157","0","10635","32"
"96630","157","0","10636","32"
"96636","157","0","10637","63"
"96642","157","0","10638","63"
"96649","157","0","10639","63"
"96656","157","0","10640","63"
"96663","157","0","10641","63"
"96670","157","0","10642","63"
"96677","157","0","10643","63"
"96684","157","0","10644","63"
"96691","157","0","10645","63"
"96698","157","0","10646","63"
"96703","157","0","10647","63"
"96709","157","0","10648","63"
"96716","157","0","10649","63"
"96778","157","0","10658","63"
"96785","157","0","10659","63"
"96792","157","0","10660","63"
"96799","157","0","10661","63"
"96806","157","0","10662","63"
"96812","157","0","10663","39"
"96819","157","0","10664","39"
"96826","157","0","10665","39"
"96833","157","0","10666","39"
"96840","157","0","10667","39"
"96846","157","0","10668","79"
"96852","157","0","10669","79"
"96858","157","0","10670","79"
"96864","157","0","10671","79"
"96870","157","0","10672","79"
"96876","157","0","10673","79"
"96881","157","0","10674","98"
"96890","157","0","10675","98"
"96899","157","0","10676","98"
"96908","157","0","10677","98"
"96917","157","0","10678","98"
"96926","157","0","10679","98"
"96935","157","0","10680","98"
"96942","157","0","10681","98"
"96951","157","0","10682","98"
"96960","157","0","10683","98"
"96966","157","0","10684","98"
"96975","157","0","10685","98"
"96984","157","0","10686","122"
"96989","157","0","10687","32"
"96994","157","0","10688","32"
"96999","157","0","10689","135"
"97005","157","0","10690","135"
"97011","157","0","10691","135"
"97017","157","0","10692","135"
"97023","157","0","10693","135"
"97029","157","0","10694","135"
"97044","157","0","10695","136"
"97045","157","0","10696","136"
"97046","157","0","10697","136"
"97051","157","0","10698","86"
"97056","157","0","10699","116"
"97061","157","0","10700","45"
"97066","157","0","10701","45"
"97072","157","0","10702","45"
"97078","157","0","10703","45"
"97084","157","0","10704","45"
"97090","157","0","10705","45"
"97096","157","0","10706","45"
"97102","157","0","10707","45"
"97108","157","0","10708","45"
"97114","157","0","10709","45"
"97120","157","0","10710","137"
"97125","157","0","10711","137"
"97130","157","0","10712","137"
"97136","157","0","10713","137"
"97142","157","0","10714","137"
"97147","157","0","10715","137"
"97152","157","0","10716","137"
"97157","157","0","10717","137"
"97162","157","0","10718","138"
"97170","157","0","10719","112"
"97175","157","0","10720","112"
"97180","157","0","10721","112"
"97185","157","0","10722","112"
"97190","157","0","10723","112"
"97195","157","0","10724","112"
"97200","157","0","10725","112"
"97205","157","0","10726","112"
"97210","157","0","10727","112"
"97215","157","0","10728","112"
"97220","157","0","10729","112"
"97225","157","0","10730","112"
"97230","157","0","10731","123"
"97235","157","0","10732","123"
"97243","157","0","10733","123"
"97250","157","0","10734","123"
"97258","157","0","10735","123"
"97265","157","0","10736","101"
"97270","157","0","10737","71"
"97277","157","0","10738","71"
"97284","157","0","10739","71"
"97299","157","0","10741","71"
"97306","157","0","10742","71"
"97313","157","0","10743","71"
"97320","157","0","10744","71"
"97327","157","0","10745","71"
"97334","157","0","10746","71"
"97341","157","0","10747","115"
"97348","157","0","10748","115"
"97355","157","0","10749","115"
"97361","157","0","10750","71"
"97368","157","0","10751","71"
"97375","157","0","10752","71"
"97381","157","0","10753","71"
"97388","157","0","10754","71"
"97395","157","0","10755","71"
"97402","157","0","10756","71"
"97415","157","0","10757","71"
"97422","157","0","10758","71"
"97429","157","0","10759","71"
"97436","157","0","10760","71"
"97443","157","0","10761","71"
"97449","157","0","10762","71"
"97456","157","0","10763","71"
"97463","157","0","10764","71"
"97470","157","0","10765","71"
"97477","157","0","10766","71"
"97483","157","0","10767","71"
"97490","157","0","10768","71"
"97497","157","0","10769","71"
"97578","157","0","10781","71"
"97585","157","0","10782","71"
"97591","157","0","10783","71"
"97598","157","0","10784","71"
"97605","157","0","10785","71"
"97612","157","0","10786","71"
"97618","157","0","10787","71"
"97625","157","0","10788","71"
"97632","157","0","10789","71"
"97639","157","0","10790","71"
"97646","157","0","10791","71"
"97653","157","0","10792","71"
"97660","157","0","10793","71"
"97666","157","0","10794","71"
"97673","157","0","10795","71"
"97680","157","0","10796","71"
"97686","157","0","10797","31"
"97693","157","0","10798","31"
"97700","157","0","10799","31"
"97740","157","0","10806","121"
"97747","157","0","10807","121"
"97754","157","0","10808","121"
"97761","157","0","10809","121"
"97767","157","0","10810","121"
"97774","157","0","10811","140"
"97779","157","0","10812","140"
"97787","157","0","10813","140"
"97796","157","0","10814","140"
"97805","157","0","10815","140"
"97814","157","0","10816","140"
"97823","157","0","10817","140"
"97832","157","0","10818","140"
"97841","157","0","10819","140"
"97850","157","0","10820","140"
"97859","157","0","10821","140"
"97868","157","0","10822","39"
"97875","157","0","10823","39"
"97882","157","0","10824","39"
"97889","157","0","10825","39"
"97895","157","0","10826","39"
"97902","157","0","10827","39"
"97909","157","0","10828","39"
"97916","157","0","10829","39"
"97922","157","0","10830","40"
"97929","157","0","10831","40"
"97936","157","0","10832","40"
"97943","157","0","10833","40"
"97950","157","0","10834","40"
"97956","157","0","10835","40"
"97963","157","0","10836","40"
"97970","157","0","10837","40"
"97984","157","0","10838","40"
"97994","157","0","10839","40"
"98004","157","0","10840","40"
"98014","157","0","10841","28"
"98019","157","0","10842","28"
"98024","157","0","10843","28"
"98029","157","0","10844","28"
"98034","157","0","10845","28"
"98039","157","0","10846","28"
"98049","157","0","10848","28"
"98054","157","0","10849","53"
"98064","157","0","10850","53"
"98074","157","0","10851","53"
"98084","157","0","10852","53"
"98094","157","0","10853","53"
"98104","157","0","10854","53"
"98114","157","0","10855","53"
"98124","157","0","10856","53"
"98133","157","0","10857","53"
"98142","157","0","10858","53"
"98151","157","0","10859","53"
"98161","157","0","10860","17"
"98170","157","0","10861","17"
"98179","157","0","10862","17"
"98188","157","0","10863","17"
"98197","157","0","10864","17"
"98206","157","0","10865","17"
"98215","157","0","10866","129"
"98237","157","0","10868","129"
"98248","157","0","10869","129"
"98259","157","0","10870","129"
"98270","157","0","10871","129"
"98281","157","0","10872","129"
"98290","157","0","10873","129"
"98299","157","0","10874","129"
"98308","157","0","10875","129"
"98317","157","0","10876","129"
"98326","157","0","10877","129"
"98335","157","0","10878","42"
"98346","157","0","10879","42"
"98357","157","0","10880","42"
"98368","157","0","10881","42"
"98379","157","0","10882","42"
"98390","157","0","10883","42"
"98401","157","0","10884","42"
"98412","157","0","10885","42"
"98422","157","0","10886","42"
"98432","157","0","10887","42"
"98443","157","0","10888","42"
"98454","157","0","10889","42"
"98465","157","0","10890","42"
"98475","157","0","10891","42"
"98485","157","0","10892","42"
"98495","157","0","10893","42"
"98505","157","0","10894","42"
"98515","157","0","10895","42"
"98525","157","0","10896","42"
"98535","157","0","10897","42"
"98545","157","0","10898","42"
"98555","157","0","10899","42"
"98565","157","0","10900","42"
"98575","157","0","10901","42"
"98585","157","0","10902","42"
"98595","157","0","10903","42"
"98605","157","0","10904","42"
"98615","157","0","10905","42"
"98625","157","0","10906","42"
"98635","157","0","10907","42"
"98645","157","0","10908","42"
"98655","157","0","10909","42"
"98665","157","0","10910","141"
"98672","157","0","10911","141"
"98680","157","0","10912","141"
"98688","157","0","10913","141"
"98694","157","0","10914","141"
"98701","157","0","10915","141"
"98708","157","0","10916","141"
"98716","157","0","10917","141"
"98724","157","0","10918","141"
"98732","157","0","10919","141"
"98740","157","0","10920","141"
"98748","157","0","10921","141"
"98756","157","0","10922","141"
"98764","157","0","10923","142"
"98771","157","0","10924","142"
"98778","157","0","10925","142"
"98783","157","0","10926","143"
"98788","157","0","10927","143"
"98795","157","0","10928","143"
"98802","157","0","10929","143"
"98812","157","0","10930","143"
"98819","157","0","10931","143"
"98826","157","0","10932","143"
"98833","157","0","10933","143"
"98840","157","0","10934","143"
"98845","157","0","10935","143"
"98852","157","0","10936","143"
"98859","157","0","10937","143"
"98866","157","0","10938","143"
"98871","157","0","10939","20"
"98883","157","0","10940","143"
"98890","157","0","10941","143"
"98897","157","0","10942","143"
"98904","157","0","10943","143"
"98909","157","0","10944","143"
"98914","157","0","10945","20"
"98926","157","0","10946","143"
"98933","157","0","10947","143"
"98940","157","0","10948","143"
"98946","157","0","10949","143"
"98953","157","0","10950","143"
"98960","157","0","10951","143"
"98967","157","0","10952","143"
"98972","157","0","10953","20"
"98984","157","0","10954","20"
"98996","157","0","10955","20"
"99008","157","0","10956","20"
"99023","157","0","10957","20"
"99040","157","0","10958","20"
"99052","157","0","10959","20"
"99064","157","0","10960","20"
"99076","157","0","10961","20"
"99088","157","0","10962","20"
"99100","157","0","10963","20"
"99112","157","0","10964","20"
"99124","157","0","10965","20"
"99136","157","0","10966","20"
"99148","157","0","10967","20"
"99158","157","0","10968","20"
"99170","157","0","10969","130"
"99181","157","0","10970","130"
"99192","157","0","10971","130"
"99203","157","0","10972","131"
"99214","157","0","10973","131"
"99225","157","0","10974","131"
"99236","157","0","10975","131"
"99247","157","0","10976","131"
"99258","157","0","10977","131"
"99270","157","0","10978","131"
"99282","157","0","10979","131"
"99294","157","0","10980","131"
"99306","157","0","10981","131"
